372,-5.46499407039196,0.810655292322788
373,0,0
374,0,0
375,0,0
376,-2.53582155042281,0.249756623164521
377,0,-0
378,0,-0
379,0,-0
380,-2.37862474084892,0.116854340301103
381,0,-0
382,0,-0
383,0,-0
384,0,0
385,0,0
386,0,0
387,0,0
388,-5.4542240594638,-0.267948845977884
389,0,0
390,0,0
391,0,0
392,7.37628350312318,0.726500513782801
393,0,-0
394,0,-0
395,0,-0
396,2.07878205337661,0.308358188764276
397,0,-0
398,0,-0
399,0,-0
400,-6.00528444028584,-1.19452534480548
401,0,0
402,0,0
403,0,0
404,-6.75191677802468,-1.6912671091918
405,0,0
406,0,0
407,0,0
408,12249.7636109998,3715.9251663707
409,0,-0
410,0,-0
411,0,-0
412,-15.7815513457764,-5.64672936273678
413,0,-0
414,0,-0
415,0,-0
416,0,-0
417,0,0
418,0,0
419,0,0
420,-12.2372228931555,-5.78777538319332
421,0,0
422,0,0
423,0,0
424,-21.370613688137,-11.4228309984116
425,0,-0
426,0,-0
427,0,-0
428,1.35536472236394,0.812374351311243
429,0,-0
430,0,-0
431,0,-0
432,-12.2908441073827,-8.21247947454939
433,0,0
434,0,0
435,0,0
436,-13.17192512798,-9.76896546662094
437,0,0
438,0,0
439,0,0
440,3.47915006652742,2.85526466970916
441,0,-0
442,0,-0
443,0,-0
444,-1.71119458521374,-1.55093636794936
445,0,-0
446,0,-0
447,0,-0
448,0,-0
449,0,0
450,0,0
451,0,0
452,-20.7573534559387,-22.9022102848324
453,0,0
454,0,0
455,0,0
456,17.509379149256,21.3352402242251
457,0,-0
458,0,-0
459,0,-0
460,1.31133978601703,1.7681370189892
461,0,-0
462,0,-0
463,0,-0
464,-8.21247947454939,-12.2908441073827
465,0,0
466,0,0
467,0,0
468,2.2240044451234,3.71052724945831
469,0,0
470,0,0
471,0,0
472,0.915581082681942,1.71293172602167
473,0,-0
474,0,-0
475,0,-0
476,0.556877942442043,1.17741948413004
477,0,-0
478,0,-0
479,0,-0
480,0,-0
481,0,0
482,0,0
483,0,0
484,4318.11124152435,12068.3124508469
485,0,0
486,0,0
487,0,0
488,4.27001334028353,14.0763475291884
489,0,-0
490,0,-0
491,0,-0
492,5.88484538853071,23.4936197239014
493,0,-0
494,0,-0
495,0,-0
496,-1.19452534480548,-6.00528444028584
497,0,0
498,0,0
499,0,0
500,3.44771322282452,23.2425945991916
501,0,0
502,0,0
503,0,0
504,1.09544320401915,11.1222215003548
505,0,-0
506,0,-0
507,0,-0
508,627.851230420528,12780.2053941334
509,0,-0
510,0,-0
511,0,-0
